session_id,target
1,0.0003285638236573195
2,2.85290488217889e-06
3,9.310284406502903e-07
4,6.400585703565301e-07
5,0.00019883045713085101
6,7.079092480726333e-05
7,0.002940070417215396
8,0.0018538350678728738
9,0.00013319675583201547
10,0.003156348242418903
11,0.00012457800124604946
12,1.6417126242921582e-05
13,7.943615344512049e-05
14,0.022292595226323403
15,0.0009111076291267848
16,0.0003704374682372668
17,0.02080922415842749
18,1.459247060106529e-05
19,0.0024771096750922134
20,2.042194826428744e-06
21,0.0347833469652345
22,3.3614160385994884e-05
23,0.0002682442525688234
24,0.01189174896089542
25,0.07977003818216453
26,1.0322602150033097e-05
27,0.00014082563151646393
28,8.471013613890767e-07
29,0.020572903109483225
30,0.0015430884943283777
31,0.027850133426667614
32,0.01724155875322329
33,0.00012903428299183305
34,1.6620344508533253e-05
35,0.018902233923805155
36,0.0006331858415105856
37,8.276292521185242e-08
38,2.8772854526975174e-06
39,0.0004198535881780991
40,1.124332611021744e-05
41,0.0017671592199496368
42,0.006545622986539973
43,0.00010011315870650433
44,0.00011332701727481276
45,0.13997762713274262
46,0.00023453670659359758
47,0.00035376822848071554
48,6.585548115579148e-05
49,0.0002543541739436337
50,8.121276343485877e-06
51,2.4311106077935337e-07
52,0.00011236543043731518
53,0.022865023667983268
54,0.0007714950767695389
55,0.0004031008662530457
56,0.02004975089951464
57,1.6031109782761528e-06
58,1.844289039997123e-05
59,2.125060931388431e-05
60,2.6501517904004783e-06
61,8.621079578842811e-06
62,0.0002435597662757613
63,1.4695719678422197e-05
64,0.0005917959813355828
65,1.1157916861066747e-05
66,6.077542427607482e-06
67,0.0001619864698335232
68,0.0016910366675253125
69,0.05701201169238257
70,4.797414265786503e-05
71,0.0016330927908423006
72,0.0005378452476100078
73,0.17344334894566676
74,7.290493404177554e-05
75,0.00021748020530458438
76,0.0023575462209628217
77,0.0018508895145949173
78,0.004882275685805605
79,0.00014352457677589098
80,8.879935927472109e-06
81,1.2738164313662256e-05
82,0.0015455572801535012
83,1.2466169896935956e-06
84,0.4800740993613452
85,0.0001547530010046765
86,6.10882506205022e-06
87,0.006116118620639961
88,0.0012625491744657396
89,0.0021430115505219364
90,0.052417932687773956
91,3.534965553674638e-05
92,5.361323857473802e-06
93,0.046168599490203806
94,0.00017724236660735296
95,0.09253851640117816
96,3.143224527696802e-06
97,0.0013478089159942555
98,2.48565730479838e-05
99,1.987552714674238e-05
100,0.00018937595712773805
101,5.538205339004811e-05
102,0.12511511202955564
103,0.00020161977533000302
104,0.00028511894716644
105,0.00017191924160276953
106,6.0233995015023714e-05
107,0.01462415721062671
108,0.00018015075741107956
109,7.168928692763905e-06
110,1.946318477372659e-05
111,0.0006260137835916288
112,5.398820559440837e-07
113,0.0005992926671366154
114,2.7750937295449695e-06
115,3.940971552310787e-05
116,3.668567873513996e-05
117,0.0002070666473087412
118,0.006083296012627911
119,0.00027614374419894993
120,0.0011396636563553422
121,1.9492374605022877e-05
122,3.152514781367901e-05
123,5.761205768591214e-05
124,0.00026999163514841197
125,0.002101152520341043
126,2.8786992512784604e-06
127,1.3535410975012122e-06
128,5.518902508921908e-05
129,0.004633261884024886
130,0.0059261062683799316
131,0.0002350103992771208
132,0.0034238601284977883
133,0.0027577355815102487
134,5.061046256708414e-05
135,2.9647787185952978e-06
136,0.001134558041812308
137,6.883799271009337e-05
138,0.004939101170790798
139,7.589085368892628e-06
140,9.354751501033545e-05
141,5.104907633504133e-07
142,3.842197303706522e-05
143,0.00013321774198895523
144,0.004180179460106731
145,2.2132574849546747e-06
146,0.0006991526662971437
147,7.28343918040016e-05
148,0.0038262461751425586
149,0.0028245557391240535
150,0.0342713169264627
151,1.6516743269850382e-06
152,0.02097388690244037
153,7.877616986904998e-05
154,0.00012166694200671116
155,0.00021273113067595733
156,2.7082856900622168e-05
157,1.9570803172753295e-05
158,0.001750461652805031
159,0.00011966912991061801
160,2.537248049811657e-05
161,0.006405554935758468
162,7.621978926923528e-05
163,0.000492151648394721
164,0.004963690615018867
165,9.638929755411434e-06
166,1.2823122183929155e-05
167,0.012332968138552015
168,0.0028245557391240535
169,0.0021549964354081194
170,0.0005363506459867983
171,0.0030902387513539274
172,0.0008246251913422414
173,0.0003238358791928882
174,0.0009479365977934486
175,0.2049000504967944
176,0.004568824365278644
177,0.014083314333800737
178,1.030842458002603e-05
179,0.00015651466751619928
180,0.0016191856029228572
181,4.1732920903170635e-05
182,0.0014165017368575074
183,2.2312183933575208e-05
184,0.00013631653951755884
185,0.00012330758724321444
186,0.0007684052422545041
187,4.561392103833768e-06
188,3.6942155314789288e-06
189,0.0038337059492220965
190,0.00032619061835895266
191,8.573361363393803e-05
192,3.504534139144826e-05
193,0.006028671984046434
194,0.0008692838161294431
195,6.251933504567122e-05
196,2.3534735230418304e-05
197,0.0011354349884269018
198,0.003438209103354693
199,0.013823853215047715
200,1.8063529738402436e-05
201,0.00019227006902392522
202,0.02069898386863505
203,3.5767852671102966e-06
